Code,Year,Youth mortality rate (UN IGME (2018))
SUR,1991,52.9838
SUR,1992,51.40234
SUR,1993,50.0153
SUR,1994,48.43288
SUR,1995,46.8499
SUR,1996,45.26636
SUR,1997,43.78169
SUR,1998,42.3928
SUR,1999,40.90722
SUR,2000,39.5206
SUR,2001,38.23017
SUR,2002,36.94222
SUR,2003,35.75072
SUR,2004,34.462
SUR,2005,33.3695
SUR,2006,32.2768
SUR,2007,31.18618
SUR,2008,30.19258
SUR,2009,29.2984
SUR,2010,28.40406
SUR,2011,27.50956
SUR,2012,26.6149
SUR,2013,25.72008
SUR,2014,25.0244
SUR,2015,24.22894
SUR,2016,23.43334
SUR,2017,22.73728
SWZ,1990,85.27206
SWZ,1991,85.58208
SWZ,1992,87.66132
SWZ,1993,91.708
SWZ,1994,97.72392
SWZ,1995,105.31005
SWZ,1996,113.39944
SWZ,1997,121.1987
SWZ,1998,128.40235
SWZ,1999,134.52605
SWZ,2000,139.38328
SWZ,2001,142.656
SWZ,2002,144.45232
SWZ,2003,145.06696
SWZ,2004,143.82098
SWZ,2005,141.2811
SWZ,2006,132.13339
SWZ,2007,125.45776
SWZ,2008,120.64342
SWZ,2009,113.95228
SWZ,2010,104.6923
SWZ,2011,93.15808
SWZ,2012,81.72375
SWZ,2013,77.19189
SWZ,2014,73.54738
SWZ,2015,68.91796
SWZ,2016,67.15255
SWZ,2017,64.49632
SWE,1950,32.35584
SWE,1951,30.66893
SWE,1952,29.08093
SWE,1953,27.88864
SWE,1954,26.79742
SWE,1955,26.0028
SWE,1956,25.40716
SWE,1957,24.71348
SWE,1958,24.21718
SWE,1959,23.8204
SWE,1960,23.42356
SWE,1961,22.92704
SWE,1962,22.32932
SWE,1963,21.53377
SWE,1964,20.63844
SWE,1965,19.74295
SWE,1966,18.94575
SWE,1967,18.24934
SWE,1968,17.65248
SWE,1969,17.15413
SWE,1970,16.55712
SWE,1971,15.96001
SWE,1972,15.2631
SWE,1973,14.46636
SWE,1974,13.7692
SWE,1975,12.97219
SWE,1976,12.37452
SWE,1977,11.77744
SWE,1978,11.2793
SWE,1979,10.88086
SWE,1980,10.48236
SWE,1981,10.1836
SWE,1982,9.8848
SWE,1983,9.58596
SWE,1984,9.38691
SWE,1985,9.28708
SWE,1986,9.088
SWE,1987,8.98816
SWE,1988,8.78905
SWE,1989,8.6892
SWE,1990,8.3902
SWE,1991,7.99076
SWE,1992,7.59132
SWE,1993,6.99259
SWE,1994,6.49324
SWE,1995,6.09376
SWE,1996,5.6946
SWE,1997,5.49484
SWE,1998,5.39496
SWE,1999,5.29508
SWE,2000,5.29508
SWE,2001,5.19549
SWE,2002,5.0956
SWE,2003,4.99571
SWE,2004,4.79593
SWE,2005,4.5964
SWE,2006,4.3966
SWE,2007,4.2967
SWE,2008,4.09712
SWE,2009,3.99721
SWE,2010,3.8973
SWE,2011,3.8973
SWE,2012,3.7976
SWE,2013,3.69768
SWE,2014,3.69768
SWE,2015,3.69768
SWE,2016,3.69768
SWE,2017,3.59776
CHE,1950,44.74975
CHE,1951,43.16936
CHE,1952,41.5852
CHE,1953,40.00335
CHE,1954,38.41795
CHE,1955,36.83199
CHE,1956,35.14598
CHE,1957,33.7555
CHE,1958,32.56608
CHE,1959,31.67263
CHE,1960,30.9781
CHE,1961,30.383
CHE,1962,29.68824
CHE,1963,28.89176
CHE,1964,27.79852
CHE,1965,26.70325
CHE,1966,25.80712
CHE,1967,25.00892
CHE,1968,24.21244
CHE,1969,23.41744
CHE,1970,22.62088
CHE,1971,21.72608
CHE,1972,20.6332
CHE,1973,19.63838
CHE,1974,18.44524
CHE,1975,17.2517
CHE,1976,16.25614
CHE,1977,15.26128
CHE,1978,14.46466
CHE,1979,13.7676
CHE,1980,13.17088
CHE,1981,12.673
CHE,1982,12.27478
CHE,1983,11.8765
CHE,1984,11.57792
CHE,1985,11.2793
CHE,1986,11.08042
CHE,1987,10.88152
CHE,1988,10.68194
CHE,1989,10.3832
CHE,1990,10.1836
CHE,1991,9.78499
CHE,1992,9.2865
CHE,1993,8.88722
CHE,1994,8.38861
CHE,1995,7.98976
CHE,1996,7.69024
CHE,1997,7.491
CHE,1998,7.19188
CHE,1999,7.09202
CHE,2000,6.89272
CHE,2001,6.79285
CHE,2002,6.59352
CHE,2003,6.49364
CHE,2004,6.29428
CHE,2005,6.19439
CHE,2006,5.8951
CHE,2007,5.7952
CHE,2008,5.59577
CHE,2009,5.49586
CHE,2010,5.49586
CHE,2011,5.2964
CHE,2012,5.19648
CHE,2013,5.19648
CHE,2014,5.19648
CHE,2015,4.99699
CHE,2016,4.99699
CHE,2017,4.89706
SYR,1967,133.2074
SYR,1968,126.83872
SYR,1969,120.75163
SYR,1970,114.9571
SYR,1971,109.35667
SYR,1972,104.04928
SYR,1973,99.13399
SYR,1974,94.3147
SYR,1975,89.88128
SYR,1976,85.65024
SYR,1977,81.60857
SYR,1978,77.66992
SYR,1979,74.02054
SYR,1980,70.47376
SYR,1981,67.21723
SYR,1982,64.05847
SYR,1983,61.2904
SYR,1984,58.6248
SYR,1985,56.05726
SYR,1986,53.78243
SYR,1987,51.60624
SYR,1988,49.62781
SYR,1989,47.5529
SYR,1990,45.77176
SYR,1991,43.99028
SYR,1992,42.211
SYR,1993,40.53025
SYR,1994,38.8489
SYR,1995,37.26616
SYR,1996,35.68286
SYR,1997,34.10094
SYR,1998,32.5201
SYR,1999,30.9383
SYR,2000,29.35726
SYR,2001,27.87456
SYR,2002,26.39086
SYR,2003,25.10365
SYR,2004,23.91376
SYR,2005,22.92104
SYR,2006,22.0262
SYR,2007,21.22948
SYR,2008,20.73028
SYR,2009,20.33196
SYR,2010,20.1328
SYR,2011,20.82386
SYR,2012,24.5761
SYR,2013,24.18208
SYR,2014,23.788
SYR,2015,23.39164
SYR,2016,21.6265
SYR,2017,21.1286
TJK,1990,115.99924
TJK,1991,118.84424
TJK,1992,123.61306
TJK,1993,127.63805
TJK,1994,129.20608
TJK,1995,127.25364
TJK,1996,123.0505
TJK,1997,117.49005
TJK,1998,111.13188
TJK,1999,104.2627
TJK,2000,96.90648
TJK,2001,89.63145
TJK,2002,82.34704
TJK,2003,75.74158
TJK,2004,69.625
TJK,2005,64.2961
TJK,2006,59.84624
TJK,2007,56.08876
TJK,2008,52.92093
TJK,2009,50.24464
TJK,2010,47.96888
TJK,2011,45.9868
TJK,2012,44.39855
TJK,2013,42.91282
TJK,2014,41.6224
TJK,2015,40.23532
TJK,2016,38.9443
TJK,2017,37.85216
TZA,1980,208.75397
TZA,1981,206.9824
TZA,1982,205.97965
TZA,1983,205.34845
TZA,1984,204.6211
TZA,1985,203.29984
TZA,1986,201.38296
TZA,1987,198.7864
TZA,1988,195.88213
TZA,1989,192.9745
TZA,1990,190.535
TZA,1991,188.30066
TZA,1992,186.16108
TZA,1993,184.03254
TZA,1994,181.6097
TZA,1995,178.61274
TZA,1996,174.74715
TZA,1997,169.98452
TZA,1998,163.87129
TZA,1999,156.75683
TZA,2000,148.74856
TZA,2001,140.23574
TZA,2002,131.69776
TZA,2003,123.53824
TZA,2004,116.24125
TZA,2005,109.42519
TZA,2006,103.8712
TZA,2007,98.79562
TZA,2008,94.20055
TZA,2009,90.19264
TZA,2010,86.27974
TZA,2011,82.1548
TZA,2012,78.52616
TZA,2013,75.67956
TZA,2014,73.03375
TZA,2015,69.78874
TZA,2016,67.33241
TZA,2017,64.879
THA,1964,154.89816
THA,1965,148.67292
THA,1966,142.52752
THA,1967,136.64
THA,1968,130.64032
THA,1969,124.81288
THA,1970,119.06178
THA,1971,113.3884
THA,1972,107.89904
THA,1973,102.6793
THA,1974,97.64652
THA,1975,92.9859
THA,1976,88.4224
THA,1977,84.136
THA,1978,80.23808
THA,1979,76.42868
THA,1980,72.9109
THA,1981,69.58204
THA,1982,66.34864
THA,1983,63.40449
THA,1984,60.45784
THA,1985,57.60766
THA,1986,54.94955
THA,1987,52.38865
THA,1988,49.92188
THA,1989,47.45379
THA,1990,45.18266
THA,1991,42.91033
THA,1992,40.93189
THA,1993,38.85586
THA,1994,37.07428
THA,1995,35.39132
THA,1996,33.80704
THA,1997,32.3215
THA,1998,30.83544
THA,1999,29.5459
THA,2000,28.1583
THA,2001,26.96896
THA,2002,25.77786
THA,2003,24.6872
THA,2004,23.7926
THA,2005,22.7014
THA,2006,21.70928
THA,2007,20.8153
THA,2008,20.02062
THA,2009,19.2258
THA,2010,18.43084
THA,2011,17.73523
THA,2012,17.13829
THA,2013,16.4425
THA,2014,15.8461
THA,2015,15.15008
THA,2016,14.653
THA,2017,14.0563
TLS,1990,195.3196
TLS,1991,187.00273
TLS,1992,179.15704
TLS,1993,171.39342
TLS,1994,163.79771
TLS,1995,156.48187
TLS,1996,149.4468
TLS,1997,142.68272
TLS,1998,136.00583
TLS,1999,129.505
TLS,2000,123.10222
TLS,2001,116.87734
TLS,2002,110.742
TLS,2003,104.69644
TLS,2004,99.02955
TLS,2005,93.45424
TLS,2006,87.97072
TLS,2007,82.97464
TLS,2008,78.75226
TLS,2009,74.92192
TLS,2010,71.578
TLS,2011,68.62784
TLS,2012,65.87376
TLS,2013,63.50961
TLS,2014,61.04506
TLS,2015,59.07504
TLS,2016,57.09986
TLS,2017,55.02872
TGO,1960,321.75056
TGO,1961,316.28349
TGO,1962,310.82151
TGO,1963,305.53147
TGO,1964,300.19011
TGO,1965,294.92948
TGO,1966,289.46875
TGO,1967,284.08875
TGO,1968,278.60184
TGO,1969,273.0848
TGO,1970,267.46099
TGO,1971,261.99703
TGO,1972,256.52155
TGO,1973,250.9399
TGO,1974,245.53603
TGO,1975,240.29584
TGO,1976,235.12606
TGO,1977,229.86609
TGO,1978,224.77264
TGO,1979,219.94264
TGO,1980,215.21336
TGO,1981,210.65404
TGO,1982,206.18308
TGO,1983,201.97984
TGO,1984,197.87833
TGO,1985,194.04628
TGO,1986,190.49662
TGO,1987,187.14538
TGO,1988,184.06636
TGO,1989,181.17562
TGO,1990,178.46281
TGO,1991,175.8432
TGO,1992,173.32756
TGO,1993,170.71244
TGO,1994,167.977
TGO,1995,165.05578
TGO,1996,161.93792
TGO,1997,158.71
TGO,1998,155.2852
TGO,1999,151.75998
TGO,2000,147.94934
TGO,2001,144.22235
TGO,2002,140.58841
TGO,2003,136.85356
TGO,2004,133.30901
TGO,2005,129.76074
TGO,2006,126.40325
TGO,2007,123.0351
TGO,2008,119.76824
TGO,2009,116.58871
TGO,2010,113.41288
TGO,2011,110.32504
TGO,2012,107.33207
TGO,2013,104.34238
TGO,2014,101.44168
TGO,2015,98.54398
TGO,2016,95.6434
TGO,2017,92.73994
TON,1990,26.69613
TON,1991,25.70415
TON,1992,24.90936
TON,1993,24.11443
TON,1994,23.51852
TON,1995,23.0221
TON,1996,22.72333
TON,1997,22.3264
TON,1998,21.92941
TON,1999,21.63058
TON,2000,21.2335
TON,2001,20.93464
TON,2002,20.53747
TON,2003,20.33821
TON,2004,20.14024
TON,2005,20.0406
TON,2006,20.14024
TON,2007,20.23988
TON,2008,20.43916
TON,2009,20.73673
TON,2010,21.03562
TON,2011,21.13525
TON,2012,21.13525
TON,2013,20.83772
TON,2014,20.63844
TON,2015,20.14155
TON,2016,19.8426
TON,2017,19.3456
TTO,1966,62.3101
TTO,1967,60.73552
TTO,1968,59.35888
TTO,1969,58.17574
TTO,1970,56.79792
TTO,1971,55.61386
TTO,1972,54.4294
TTO,1973,53.24454
TTO,1974,51.95979
TTO,1975,50.57509
TTO,1976,49.18991
TTO,1977,47.8999
TTO,1978,46.60965
TTO,1979,45.1237
TTO,1980,43.93242
TTO,1981,42.74092
TTO,1982,41.64543
TTO,1983,40.6528
TTO,1984,39.65999
TTO,1985,38.76662
TTO,1986,38.1689
TTO,1987,37.57118
TTO,1988,37.1727
TTO,1989,36.5779
TTO,1990,36.37574
TTO,1991,36.1765
TTO,1992,35.98012
TTO,1993,35.88049
TTO,1994,35.88049
TTO,1995,35.98012
TTO,1996,35.98012
TTO,1997,36.07975
TTO,1998,36.08264
TTO,1999,36.18228
TTO,2000,36.18228
TTO,2001,36.1852
TTO,2002,36.1852
TTO,2003,36.18814
TTO,2004,36.18814
TTO,2005,36.09143
TTO,2006,36.09143
TTO,2007,35.89504
TTO,2008,35.39956
TTO,2009,34.904
TTO,2010,34.3058
TTO,2011,33.51097
TTO,2012,32.716
TTO,2013,31.82116
TTO,2014,31.0259
TTO,2015,30.22798
TTO,2016,29.33275
TTO,2017,28.43736
TUN,1968,214.88764
TUN,1969,203.64496
TUN,1970,193.25312
TUN,1971,183.25576
TUN,1972,173.72078
TUN,1973,164.46844
TUN,1974,155.20378
TUN,1975,146.11201
TUN,1976,137.0098
TUN,1977,128.29199
TUN,1978,119.9593
TUN,1979,112.39876
TUN,1980,105.43264
TUN,1981,99.3334
TUN,1982,93.83068
TUN,1983,88.71894
TUN,1984,83.89312
TUN,1985,79.4601
TUN,1986,75.42036
TUN,1987,71.87356
TUN,1988,68.71573
TUN,1989,65.75464
TUN,1990,63.18901
TUN,1991,60.7213
TUN,1992,58.34708
TUN,1993,55.7776
TUN,1994,53.10327
TUN,1995,50.32855
TUN,1996,47.55279
TUN,1997,44.57713
TUN,1998,41.79925
TUN,1999,39.2164
TUN,2000,36.73516
TUN,2001,34.5515
TUN,2002,32.56378
TUN,2003,30.67733
TUN,2004,28.9873
TUN,2005,27.49605
TUN,2006,26.00626
TUN,2007,24.6139
TUN,2008,23.3224
TUN,2009,22.12863
TUN,2010,21.03562
TUN,2011,20.0406
TUN,2012,19.2447
TUN,2013,18.44866
TUN,2014,17.75215
TUN,2015,17.1552
TUN,2016,16.55815
TUN,2017,15.961
TUR,1967,218.2276
TUR,1968,211.84612
TUR,1969,205.67815
TUR,1970,199.786
TUR,1971,193.71232
TUR,1972,187.73478
TUR,1973,181.75488
TUR,1974,175.59042
TUR,1975,169.32374
TUR,1976,163.13824
TUR,1977,156.7794
TUR,1978,150.50174
TUR,1979,144.2325
TUR,1980,138.04572
TUR,1981,131.76748
TUR,1982,125.5729
TUR,1983,119.4736
TUR,1984,113.56858
TUR,1985,107.95696
TUR,1986,102.3421
TUR,1987,97.11221
TUR,1988,92.17731
TUR,1989,87.33952
TUR,1990,82.797
TUR,1991,78.45086
TUR,1992,74.39464
TUR,1993,70.442
TUR,1994,66.68113
TUR,1995,63.02324
TUR,1996,59.55796
TUR,1997,56.09596
TUR,1998,52.831
TUR,1999,49.9514
TUR,2000,46.59816
TUR,2001,43.8255
TUR,2002,41.05448
TUR,2003,38.38127
TUR,2004,35.9053
TUR,2005,33.5295
TUR,2006,31.34896
TUR,2007,29.1691
TUR,2008,26.9895
TUR,2009,25.10524
TUR,2010,23.22128
TUR,2011,21.53377
TUR,2012,19.84522
TUR,2013,18.35505
TUR,2014,17.06112
TUR,2015,15.76784
TUR,2016,14.77125
TUR,2017,13.67564
TKM,1980,128.09282
TKM,1981,123.43495
TKM,1982,118.9642
TKM,1983,114.3941
TKM,1984,109.824
TKM,1985,105.55195
TKM,1986,101.4786
TKM,1987,97.902
TKM,1988,94.62345
TKM,1989,92.1397
TKM,1990,90.3514
TKM,1991,89.65595
TKM,1992,89.64824
TKM,1993,89.954
TKM,1994,90.7488
TKM,1995,91.25344
TKM,1996,91.36866
TKM,1997,91.07845
TKM,1998,89.90145
TKM,1999,88.02804
TKM,2000,85.84808
TKM,2001,83.37664
TKM,2002,81.09614
TKM,2003,78.9078
TKM,2004,76.72612
TKM,2005,74.44453
TKM,2006,72.16876
TKM,2007,69.99168
TKM,2008,67.8138
TKM,2009,65.43598
TKM,2010,63.25646
TKM,2011,61.27
TKM,2012,59.48238
TKM,2013,57.5948
TKM,2014,55.70686
TKM,2015,54.01315
TKM,2016,52.22432
TKM,2017,50.72972
TUV,1990,66.23669
TUV,1991,65.25583
TUV,1992,64.072
TUV,1993,62.69428
TUV,1994,61.02316
TUV,1995,59.24788
TUV,1996,57.1786
TUV,1997,55.00907
TUV,1998,52.9376
TUV,1999,50.86505
TUV,2000,49.08575
TUV,2001,47.4084
TUV,2002,45.9256
TUV,2003,44.64092
TUV,2004,43.55143
TUV,2005,42.36535
TUV,2006,41.27536
TUV,2007,40.08858
TUV,2008,38.9014
TUV,2009,37.91002
TUV,2010,36.62273
TUV,2011,35.53144
TUV,2012,34.44232
TUV,2013,33.45001
TUV,2014,32.36026
TUV,2015,31.467
TUV,2016,30.37664
TUV,2017,29.48297
UGA,1977,236.5946
UGA,1978,239.38546
UGA,1979,241.1398
UGA,1980,242.11
UGA,1981,240.3856
UGA,1982,236.23355
UGA,1983,230.6482
UGA,1984,224.96002
UGA,1985,220.32719
UGA,1986,216.92936
UGA,1987,214.51008
UGA,1988,212.6686
UGA,1989,210.53516
UGA,1990,207.15596
UGA,1991,203.17664
UGA,1992,198.91648
UGA,1993,194.94209
UGA,1994,191.43448
UGA,1995,188.32536
UGA,1996,185.30983
UGA,1997,182.0962
UGA,1998,178.1972
UGA,1999,173.2342
UGA,2000,167.1792
UGA,2001,160.152
UGA,2002,152.32207
UGA,2003,144.101
UGA,2004,135.67195
UGA,2005,127.42608
UGA,2006,119.65784
UGA,2007,112.45894
UGA,2008,105.83944
UGA,2009,99.8988
UGA,2010,94.0428
UGA,2011,88.5736
UGA,2012,82.40974
UGA,2013,77.32188
UGA,2014,73.2091
UGA,2015,69.09262
UGA,2016,64.97244
UGA,2017,62.0287
UKR,1989,24.0118
UKR,1990,23.8127
UKR,1991,23.8127
UKR,1992,23.91225
UKR,1993,24.2109
UKR,1994,24.41156
UKR,1995,24.61228
UKR,1996,24.51432
UKR,1997,24.31677
UKR,1998,23.8204
UKR,1999,23.12473
UKR,2000,22.2297
UKR,2001,21.23488
UKR,2002,20.33952
UKR,2003,19.34435
UKR,2004,18.6468
UKR,2005,17.8507
UKR,2006,17.15413
UKR,2007,16.45846
UKR,2008,15.8613
UKR,2009,15.06556
UKR,2010,14.36841
UKR,2011,13.672
UKR,2012,13.07432
UKR,2013,12.37756
UKR,2014,11.97844
UKR,2015,11.3812
UKR,2016,10.88362
UKR,2017,10.48504
ARE,1990,21.517
ARE,1991,20.42574
ARE,1992,19.4325
ARE,1993,18.43994
ARE,1994,17.6452
ARE,1995,16.94984
ARE,1996,16.25428
ARE,1997,15.65818
ARE,1998,15.06192
ARE,1999,14.5652
ARE,2000,14.06752
ARE,2001,13.57057
ARE,2002,13.17244
ARE,2003,12.67528
ARE,2004,12.277
ARE,2005,11.87866
ARE,2006,11.48026
ARE,2007,11.0818
ARE,2008,10.68328
ARE,2009,10.38452
ARE,2010,10.08572
ARE,2011,9.98589
ARE,2012,9.78688
ARE,2013,9.78755
ARE,2014,9.8881
ARE,2015,10.08782
ARE,2016,10.2883
ARE,2017,10.38817
GBR,1950,41.99504
GBR,1951,40.11748
GBR,1952,38.23872
GBR,1953,36.45555
GBR,1954,34.87064
GBR,1955,33.4816
GBR,1956,32.48807
GBR,1957,31.6936
GBR,1958,31.09588
GBR,1959,30.6001
GBR,1960,30.20158
GBR,1961,29.70343
GBR,1962,29.20528
GBR,1963,28.50787
GBR,1964,27.81046
GBR,1965,27.01342
GBR,1966,26.31792
GBR,1967,25.72008
GBR,1968,25.2237
GBR,1969,24.72724
GBR,1970,24.2307
GBR,1971,23.83202
GBR,1972,23.136
GBR,1973,22.43986
GBR,1974,21.6439
GBR,1975,20.8478
GBR,1976,19.95184
GBR,1977,19.15545
GBR,1978,18.35761
GBR,1979,17.46126
GBR,1980,16.56475
GBR,1981,15.76784
GBR,1982,15.06952
GBR,1983,14.47194
GBR,1984,13.87426
GBR,1985,13.57492
GBR,1986,13.17669
GBR,1987,12.7784
GBR,1988,12.3792
GBR,1989,11.78119
GBR,1990,11.18233
GBR,1991,10.48434
GBR,1992,9.88606
GBR,1993,9.38691
GBR,1994,8.98816
GBR,1995,8.6892
GBR,1996,8.4895
GBR,1997,8.29034
GBR,1998,8.19048
GBR,1999,7.99129
GBR,2000,7.79155
GBR,2001,7.69168
GBR,2002,7.59181
GBR,2003,7.49244
GBR,2004,7.39256
GBR,2005,7.1928
GBR,2006,6.99351
GBR,2007,6.89362
GBR,2008,6.69384
GBR,2009,6.3946
GBR,2010,6.1948
GBR,2011,5.8955
GBR,2012,5.69568
GBR,2013,5.49586
GBR,2014,5.39595
GBR,2015,5.2964
GBR,2016,5.19648
GBR,2017,5.09656
USA,1950,43.57003
USA,1951,42.28406
USA,1952,41.10008
USA,1953,39.91262
USA,1954,38.82424
USA,1955,37.835
USA,1956,36.94496
USA,1957,36.34784
USA,1958,35.75336
USA,1959,35.05924
USA,1960,34.46455
USA,1961,33.86725
USA,1962,33.17284
USA,1963,32.47831
USA,1964,31.88089
USA,1965,31.18618
USA,1966,30.48912
USA,1967,29.79206
USA,1968,28.99542
USA,1969,28.19878
USA,1970,27.30447
USA,1971,26.40816
USA,1972,25.414
USA,1973,24.41966
USA,1974,23.42514
USA,1975,22.33232
USA,1976,21.33735
USA,1977,20.44186
USA,1978,19.54621
USA,1979,18.65164
USA,1980,17.955
USA,1981,17.25824
USA,1982,16.66108
USA,1983,16.06382
USA,1984,15.6649
USA,1985,15.26698
USA,1986,14.96776
USA,1987,14.66854
USA,1988,14.37025
USA,1989,14.071
USA,1990,13.57312
USA,1991,13.27384
USA,1992,12.77585
USA,1993,12.37677
USA,1994,12.07746
USA,1995,11.6791
USA,1996,11.28068
USA,1997,10.98131
USA,1998,10.6826
USA,1999,10.48366
USA,2000,10.18488
USA,2001,10.08506
USA,2002,9.88606
USA,2003,9.78623
USA,2004,9.68704
USA,2005,9.5872
USA,2006,9.38815
USA,2007,9.18845
USA,2008,8.98936
USA,2009,8.8895
USA,2010,8.59051
USA,2011,8.49064
USA,2012,8.39077
USA,2013,8.2909
USA,2014,8.19103
USA,2015,8.09116
USA,2016,7.99129
USA,2017,7.89142
URY,1954,64.25896
URY,1955,65.95458
URY,1956,67.45735
URY,1957,68.85548
URY,1958,69.65709
URY,1959,69.66304
URY,1960,68.7736
URY,1961,67.287
URY,1962,65.6011
URY,1963,64.11392
URY,1964,63.02458
URY,1965,62.4274
URY,1966,62.02928
URY,1967,61.53688
URY,1968,60.93964
URY,1969,59.6507
URY,1970,58.4561
URY,1971,57.56504
URY,1972,57.76416
URY,1973,58.26694
URY,1974,58.969
URY,1975,59.36732
URY,1976,58.47614
URY,1977,56.0908
URY,1978,52.41007
URY,1979,48.02723
URY,1980,43.54838
URY,1981,39.66643
URY,1982,36.77716
URY,1983,34.58804
URY,1984,33.19308
URY,1985,32.09955
URY,1986,31.0034
URY,1987,29.71024
URY,1988,28.41466
URY,1989,27.12113
URY,1990,26.2241
URY,1991,25.42864
URY,1992,24.83242
URY,1993,24.43366
URY,1994,23.937
URY,1995,23.5382
URY,1996,22.842
URY,1997,21.94624
URY,1998,21.14848
URY,1999,20.25248
URY,2000,19.5558
URY,2001,19.0585
URY,2002,18.6595
URY,2003,18.16208
URY,2004,17.56352
URY,2005,16.66688
URY,2006,15.76895
URY,2007,14.87206
URY,2008,14.07382
URY,2009,13.27648
URY,2010,12.77753
URY,2011,12.1796
URY,2012,11.8802
URY,2013,11.48176
URY,2014,11.18233
URY,2015,10.68398
URY,2016,10.28538
URY,2017,9.88606
UZB,1980,123.45797
UZB,1981,115.85058
UZB,1982,108.72556
UZB,1983,102.30139
UZB,1984,96.4693
UZB,1985,91.32916
UZB,1986,86.9735
UZB,1987,83.41112
UZB,1988,80.63562
UZB,1989,78.75409
UZB,1990,77.6674
UZB,1991,77.2698
UZB,1992,77.1704
UZB,1993,76.7728
UZB,1994,76.2758
UZB,1995,75.487
UZB,1996,74.40613
UZB,1997,73.126
UZB,1998,71.25472
UZB,1999,69.08395
UZB,2000,66.61342
UZB,2001,63.84286
UZB,2002,60.8716
UZB,2003,57.99328
UZB,2004,55.11388
UZB,2005,52.3285
UZB,2006,49.54258
UZB,2007,46.95142
UZB,2008,44.36026
UZB,2009,41.86876
UZB,2010,39.47692
UZB,2011,37.08508
UZB,2012,34.89256
UZB,2013,32.7997
UZB,2014,30.8065
UZB,2015,28.91296
UZB,2016,27.21874
UZB,2017,25.8235
VUT,1990,42.15792
VUT,1991,40.4777
VUT,1992,38.99273
VUT,1993,37.80541
VUT,1994,36.9134
VUT,1995,36.12064
VUT,1996,35.52658
VUT,1997,39.99199
VUT,1998,34.63648
VUT,1999,34.33816
VUT,2000,33.9427
VUT,2001,33.7438
VUT,2002,33.44772
VUT,2003,33.44772
VUT,2004,33.44772
VUT,2005,33.54718
VUT,2006,33.7461
VUT,2007,33.84556
VUT,2008,34.04448
VUT,2009,34.2434
VUT,2010,34.34286
VUT,2011,34.54178
VUT,2012,34.54178
VUT,2013,34.34286
VUT,2014,33.84789
VUT,2015,33.25336
VUT,2016,32.55924
VUT,2017,31.7655
VEN,1966,78.91004
VEN,1967,77.25184
VEN,1968,75.49368
VEN,1969,73.63544
VEN,1970,71.677
VEN,1971,69.5192
VEN,1972,67.45409
VEN,1973,65.29359
VEN,1974,63.2308
VEN,1975,61.16212
VEN,1976,59.19157
VEN,1977,57.02575
VEN,1978,54.75512
VEN,1979,52.5826
VEN,1980,50.40894
VEN,1981,48.32992
VEN,1982,46.35295
VEN,1983,44.47438
VEN,1984,42.89
VEN,1985,41.40452
VEN,1986,39.91852
VEN,1987,38.432
VEN,1988,36.84544
VEN,1989,35.35786
VEN,1990,33.9668
VEN,1991,32.77702
VEN,1992,31.88324
VEN,1993,31.18848
VEN,1994,30.79012
VEN,1995,30.1948
VEN,1996,29.30055
VEN,1997,28.30445
VEN,1998,27.2107
VEN,1999,31.9758
VEN,2000,25.31971
VEN,2001,24.6223
VEN,2002,24.02452
VEN,2003,23.32872
VEN,2004,22.73088
VEN,2005,21.93525
VEN,2006,21.33735
VEN,2007,20.74084
VEN,2008,20.2439
VEN,2009,19.94624
VEN,2010,19.64854
VEN,2011,19.5502
VEN,2012,19.949
VEN,2013,20.8463
VEN,2014,22.6409
VEN,2015,25.4325
VEN,2016,29.41816
VEN,2017,33.90421
VNM,1977,93.87274
VNM,1978,91.37492
VNM,1979,89.065
VNM,1980,86.65449
VNM,1981,84.4327
VNM,1982,82.31154
VNM,1983,80.38
VNM,1984,78.35291
VNM,1985,76.4176
VNM,1986,74.18952
VNM,1987,71.8561
VNM,1988,69.13006
VNM,1989,66.10469
VNM,1990,63.0717
VNM,1991,60.03535
VNM,1992,56.7978
VNM,1993,53.6556
VNM,1994,50.60575
VNM,1995,47.65201
VNM,1996,44.89373
VNM,1997,42.32856
VNM,1998,39.95983
VNM,1999,37.78784
VNM,2000,35.90992
VNM,2001,34.2296
VNM,2002,32.84439
VNM,2003,31.46061
VNM,2004,30.3725
VNM,2005,29.48096
VNM,2006,28.69065
VNM,2007,28.09723
VNM,2008,27.406
VNM,2009,27.00952
VNM,2010,26.51527
VNM,2011,26.12055
VNM,2012,25.62608
VNM,2013,25.32896
VNM,2014,24.93211
VNM,2015,24.43736
VNM,2016,24.04036
VNM,2017,23.54357
OWID_WRL,1990,106.89268
OWID_WRL,2000,87.71335
OWID_WRL,2010,60.0365
OWID_WRL,2015,49.27737
OWID_WRL,2017,46.01848
YEM,1968,390.54528
YEM,1969,376.8594
YEM,1970,363.44737
YEM,1971,350.00527
YEM,1972,337.25477
YEM,1973,324.93888
YEM,1974,312.85396
YEM,1975,300.30943
YEM,1976,287.2834
YEM,1977,273.82033
YEM,1978,260.24428
YEM,1979,246.89146
YEM,1980,233.30056
YEM,1981,220.09963
YEM,1982,207.44362
YEM,1983,195.62674
YEM,1984,184.9179
YEM,1985,175.53454
YEM,1986,167.4961
YEM,1987,160.50295
YEM,1988,154.18048
YEM,1989,148.71586
YEM,1990,143.917
YEM,1991,139.77648
YEM,1992,135.76909
YEM,1993,132.32452
